household_id,ethnicity,gender_head,disability,age_band,religion,nationality,immigration_status
e390bded-9593-42b2-82a4-a60826383a28,not_disclosed,male,no,46-55,christian,rwandan,n/a
2facd465-3107-4546-bc22-0b1f810f9a77,not_disclosed,female,no,46-55,christian,rwandan,n/a
c20eb3c5-9263-4f7f-932e-b3c4730c177b,not_disclosed,male,no,66+,christian,rwandan,n/a
77bffba7-25dc-4b10-b339-b55eabf217d0,not_disclosed,male,no,26-35,other,rwandan,n/a
a029a3d3-16c8-4d4a-8154-e9f80477caa6,not_disclosed,male,no,26-35,christian,rwandan,n/a
3036b23c-a842-415b-9bd0-2ce907b5e834,not_disclosed,female,no,36-45,christian,rwandan,n/a
55b714a4-8665-4ca1-a6f2-6db74f4a3964,not_disclosed,male,no,36-45,christian,rwandan,n/a
74a74ab5-793c-4ab9-90df-67ca17842c66,not_disclosed,male,no,46-55,christian,rwandan,n/a
9e25009d-d251-470a-a8ff-03ff94a5ed98,not_disclosed,male,no,26-35,christian,rwandan,n/a
bf3f639d-c771-4faf-8351-d4ab00f212f2,not_disclosed,male,no,56-65,christian,rwandan,n/a
5b9f3e5f-5134-4cb6-a1b3-05271b2cefeb,not_disclosed,male,no,26-35,christian,rwandan,n/a
9961f3b5-ddcf-44a0-95ab-1c7143785513,not_disclosed,male,no,56-65,christian,rwandan,n/a
3dc3f894-e16d-4338-a98b-d706cd161edb,not_disclosed,male,no,56-65,christian,rwandan,n/a
bb88444a-6e69-4a4f-9ce7-829b69ac035a,not_disclosed,male,no,18-25,christian,rwandan,n/a
2d8ca5e5-31f6-4631-8699-4481eeb942cc,not_disclosed,female,no,26-35,christian,rwandan,n/a
ea98054e-502a-49ac-8b03-fd39016efdc0,not_disclosed,male,no,26-35,christian,rwandan,n/a
f476b1fc-9353-45cc-988d-f4628436aef1,not_disclosed,male,no,26-35,christian,rwandan,n/a
657bfaaa-ad2f-48a5-afb2-bfb8b6c7fba5,not_disclosed,male,no,26-35,christian,rwandan,n/a
73fada36-66f4-4419-9357-b81d73847bde,not_disclosed,female,no,26-35,christian,rwandan,n/a
c781dbe9-1e53-4ee7-bc54-4f9c3de8fb58,not_disclosed,male,no,66+,christian,rwandan,n/a
15cb19c2-3d4c-4455-8f4a-b2039968c855,not_disclosed,male,no,36-45,christian,rwandan,n/a
c6006f83-7a95-44f9-aca1-04bd58b64de4,not_disclosed,male,no,26-35,christian,rwandan,n/a
daa363c9-be86-4ce1-b7ce-fdc76f4972d1,not_disclosed,male,no,66+,muslim,rwandan,n/a
41cadde5-0d9d-43ad-8a8c-2a99769829d5,not_disclosed,female,no,46-55,christian,rwandan,n/a
d064eb91-634b-4575-b4c2-067fd61aded4,not_disclosed,male,no,56-65,christian,rwandan,n/a
6ca79224-e796-495c-a5e8-35b09167f47e,not_disclosed,male,no,46-55,other,rwandan,n/a
e76e0a3b-8bc4-4ad0-979c-178a2fa34ae6,not_disclosed,male,no,26-35,christian,rwandan,n/a
b6ba5525-1f82-4f3f-b2f1-d1fa98f30f90,not_disclosed,male,no,18-25,christian,rwandan,n/a
56efc54f-de81-41bf-a830-0aa76c8fc397,not_disclosed,male,no,26-35,christian,rwandan,n/a
4601689b-e03d-40d2-8a8b-9a412f801099,not_disclosed,male,no,56-65,muslim,rwandan,n/a
b1fcec36-07c0-4550-8204-aefc6f11660b,not_disclosed,male,no,26-35,muslim,rwandan,n/a
6362dcd9-c321-4ebb-a0a0-e17f93f84552,not_disclosed,male,no,66+,none,rwandan,n/a
100ae852-e9ef-4aa9-973e-d6fffb2d8bb7,not_disclosed,male,no,56-65,christian,rwandan,n/a
4da2019f-a74d-4e19-b1f2-871a3636f10d,not_disclosed,female,no,26-35,christian,rwandan,n/a
b79d9c7b-65cd-49c8-9fc1-3435f62f2738,not_disclosed,male,no,56-65,christian,rwandan,n/a
7027f6fc-716e-4c0e-bf12-3d7ed355e406,not_disclosed,male,no,36-45,christian,rwandan,n/a
c7f64466-dfcc-4038-8e6a-563755f6e939,not_disclosed,male,no,26-35,christian,rwandan,n/a
83aa46f6-004d-4bed-a0e9-c1213874b370,not_disclosed,male,no,36-45,christian,rwandan,n/a
bc37bc2e-c00d-4788-8fc4-1375140197e6,not_disclosed,male,no,26-35,christian,rwandan,n/a
f7b7b9b7-4d93-423c-84c9-fd020285913f,not_disclosed,male,no,46-55,christian,rwandan,n/a
0dd95978-de49-47b5-b801-f8d11a65e001,not_disclosed,female,no,46-55,christian,rwandan,n/a
3628e70a-db80-4a54-a1a2-b567af4d9433,not_disclosed,male,no,56-65,christian,rwandan,n/a
dce2cfca-0e31-4a42-8874-cc7315eba41d,not_disclosed,female,no,26-35,other,rwandan,n/a
7b31aabb-e973-4ea8-b859-ec2d248f53ea,not_disclosed,male,no,66+,christian,rwandan,n/a
b66893c7-82c8-48b3-aecf-b739e69e5bd2,not_disclosed,male,no,26-35,christian,rwandan,n/a
e50a841c-004c-4cae-826f-44e1f7175013,not_disclosed,female,no,36-45,christian,rwandan,n/a
d0160fd6-cdc8-4a35-9948-c9f9ef8ccf95,not_disclosed,male,yes,26-35,christian,rwandan,n/a
87bdd49a-f61a-47fb-b807-dc4a463c4087,not_disclosed,male,no,26-35,christian,rwandan,n/a
5ce4b985-7b3c-4a2e-9c69-45b48fe08f4f,not_disclosed,male,no,26-35,christian,rwandan,n/a
2aa5c1bd-6e0e-4ed8-852b-190cd88366f9,not_disclosed,female,no,56-65,christian,rwandan,n/a
30b6e31b-d513-452f-850f-03f459bd7953,not_disclosed,male,no,26-35,christian,rwandan,n/a
2a515063-1f9b-4f8a-8a32-c649d4dbe03e,not_disclosed,female,no,46-55,christian,rwandan,n/a
822c6ed5-c2e3-42eb-a17d-39a4a7020006,not_disclosed,male,no,36-45,christian,rwandan,n/a
d652d0a7-57be-46b4-9a88-62af3d5fd2c0,not_disclosed,male,yes,66+,christian,rwandan,n/a
e1be0c43-8ebf-4cf5-bb57-90a8da446f91,not_disclosed,female,no,56-65,christian,rwandan,n/a
c0276e5e-cd6b-4909-939b-9b1cb5039ca6,not_disclosed,male,no,66+,christian,rwandan,n/a
fb201854-5a22-4b13-918c-c4801619e0b9,not_disclosed,male,no,56-65,christian,rwandan,n/a
ba3ffa96-d742-4e07-a0e7-a44d9e285ed5,not_disclosed,male,no,46-55,christian,rwandan,n/a
dfaa0e44-72bd-4ac1-91fa-778feba86ff8,not_disclosed,male,no,46-55,christian,rwandan,n/a
56b4e066-1bcd-4f89-82b1-4cb75a7281bf,not_disclosed,male,no,36-45,christian,rwandan,n/a
475b0b8b-6b06-4ec5-bf2a-bed96b4101f8,not_disclosed,male,yes,18-25,other,rwandan,n/a
d50c7b0f-28ab-4f3e-a7c1-9704e09ca9e4,not_disclosed,male,no,66+,muslim,rwandan,n/a
22086436-172f-49fe-9086-d168d6fa3550,not_disclosed,male,no,26-35,christian,rwandan,n/a
d5da3aa2-edd8-4766-97ca-ed406cd833b3,not_disclosed,male,no,36-45,christian,rwandan,n/a
e5427240-559f-48c2-9ac6-6a3b17a1c707,not_disclosed,male,no,26-35,christian,rwandan,n/a
24174a7b-9f45-4bc9-8a72-d32477296b00,not_disclosed,male,no,36-45,muslim,rwandan,n/a
3641cac1-bab0-4c2e-abff-44becf80b596,not_disclosed,male,no,26-35,christian,rwandan,n/a
704edcee-6021-4351-97e8-84d8817a91e4,not_disclosed,male,no,46-55,christian,rwandan,n/a
1492b6a1-aaf3-422b-9c1e-da9808b33f28,not_disclosed,male,no,46-55,christian,rwandan,n/a
33ff3f7d-57b2-492a-92c7-7dc8c0db628c,not_disclosed,female,no,26-35,christian,other,n/a
0ce5522d-1e86-4460-94b9-899e6bc611e2,not_disclosed,male,no,18-25,christian,rwandan,n/a
6a8ef9e9-8c99-458c-8849-06ca6b8c9f01,not_disclosed,female,no,46-55,christian,rwandan,n/a
6178c8fd-7785-459c-856d-2ba265253f98,not_disclosed,male,no,56-65,christian,rwandan,n/a
dffc11c3-6616-4fda-80ce-ea9f17894c9c,not_disclosed,male,no,26-35,christian,rwandan,n/a
1ad24520-376f-43c8-b471-eedab44fde80,not_disclosed,female,no,56-65,none,rwandan,n/a
d801669a-4ef4-4754-bb66-6c3d40554d5f,not_disclosed,male,no,36-45,christian,rwandan,n/a
97a7c318-2311-4e45-9264-c27b7a0a8f2b,not_disclosed,male,yes,26-35,christian,rwandan,n/a
06526a18-72ff-4f8e-bd73-a150511dfafa,not_disclosed,male,no,36-45,christian,rwandan,n/a
65fd5d33-80f2-48f0-adc8-e12df0fa9fe3,not_disclosed,female,no,56-65,christian,rwandan,n/a
0276a025-81db-49d7-ac05-d8c3f470cfd9,not_disclosed,male,no,46-55,christian,rwandan,n/a
9d956781-c1b2-44cb-b61e-fd808a04eaea,not_disclosed,male,no,46-55,christian,rwandan,n/a
9e317df8-9c49-4843-b3b4-8f645ceb9e35,not_disclosed,male,no,36-45,christian,rwandan,n/a
d2b13c52-259b-4533-b7b1-ef621b9f1fde,not_disclosed,female,no,46-55,christian,rwandan,n/a
376c6437-bd5f-4c9b-acee-3bd017e1f13b,not_disclosed,male,no,26-35,christian,rwandan,n/a
95ea416e-df8b-48f9-88a2-084490fa92f6,not_disclosed,male,no,56-65,christian,rwandan,n/a
be172565-9b3b-4f7f-a766-b2b29a88f027,not_disclosed,female,no,18-25,christian,rwandan,n/a
5f91f6e6-9370-4f19-a757-fbaee9fd5f1c,not_disclosed,male,no,36-45,christian,rwandan,n/a
604101ff-4bf6-42bc-82fd-4b4c64e18306,not_disclosed,male,no,36-45,christian,rwandan,n/a
b9e7132d-922b-4bf4-9487-fbf8992439b2,not_disclosed,male,yes,18-25,christian,rwandan,n/a
e8aab704-dee4-454f-ad2f-f62ca449946a,not_disclosed,male,no,66+,christian,rwandan,n/a
08c23ebd-df94-4963-89c9-5c61a64aca28,not_disclosed,male,no,46-55,christian,rwandan,n/a
0c743573-3175-4096-99fc-5104f7f9616a,not_disclosed,male,no,56-65,none,rwandan,n/a
dc0e2545-22fb-4dbe-a54f-2f78b9221701,not_disclosed,female,no,18-25,christian,rwandan,n/a
39b27347-cbf5-49a4-8399-911aa613d07f,not_disclosed,female,yes,26-35,other,rwandan,n/a
ffe89811-91e1-48ec-b0e1-b411bd8f5ddb,not_disclosed,male,no,36-45,christian,rwandan,n/a
18049b4f-150d-43f8-bd43-5b81ea1b608d,not_disclosed,male,yes,26-35,christian,rwandan,n/a
2c54953d-12ed-4346-9af9-4e0596f74d3f,not_disclosed,female,no,46-55,christian,rwandan,n/a
67797fca-5c30-4207-9c24-dc2bb7f242ae,not_disclosed,male,no,26-35,christian,rwandan,n/a
19f38069-bd42-42ef-a413-7c810bd0b448,not_disclosed,male,no,46-55,christian,rwandan,n/a
fc53d80a-70f4-4a2e-b993-e75599ad30bf,not_disclosed,female,no,18-25,christian,rwandan,n/a
0897939c-3f5c-4b45-9e9f-944a71e4ab5e,not_disclosed,female,yes,56-65,muslim,rwandan,n/a
024bb67b-9e33-4042-a5e7-af31e29c069a,not_disclosed,male,no,36-45,other,rwandan,n/a
a1d0ab23-6f64-4916-b0bf-4c4dd90e5d71,not_disclosed,male,no,26-35,christian,rwandan,n/a
1124e5ad-c02b-4db5-94f7-0ec18fc71363,not_disclosed,male,no,36-45,christian,rwandan,n/a
75bb250d-a4d4-4903-8f8d-e981d0a6475e,not_disclosed,male,no,46-55,christian,rwandan,n/a
e47d28c2-bfc0-4bcb-afd7-2c2401980f12,not_disclosed,male,no,66+,other,rwandan,n/a
1f78ea50-0d31-429a-9ac6-77ecdf953fb3,not_disclosed,female,no,36-45,christian,rwandan,n/a
391210ca-294b-477d-81ec-1ba60b5f8e8d,not_disclosed,male,no,56-65,christian,rwandan,n/a
7d0db770-0163-4f57-b5a1-40d43ecd7b12,not_disclosed,male,no,46-55,christian,rwandan,n/a
89b2d670-dea0-4748-8939-16b676e51a8f,not_disclosed,female,no,56-65,christian,rwandan,n/a
a4b1bbd1-92e3-4520-969e-e223f74ac3ee,not_disclosed,male,no,46-55,christian,rwandan,n/a
9e129192-a42c-4622-b087-fc37a509e490,not_disclosed,female,no,18-25,christian,rwandan,n/a
2c14fd44-1697-4f71-b98a-28d5adec50df,not_disclosed,male,no,56-65,christian,rwandan,n/a
e125f0f3-7839-4375-a920-b546fc20a4c9,not_disclosed,male,no,26-35,muslim,rwandan,n/a
9ef42c3b-7914-4731-933a-6cd44e45237b,not_disclosed,male,no,26-35,christian,rwandan,n/a
c4f9b2b3-789e-4841-985f-0fefbb8594d4,not_disclosed,male,no,56-65,christian,rwandan,n/a
fb514e12-52db-4a32-bfbb-7e95fefb3d83,not_disclosed,female,no,46-55,christian,rwandan,n/a
15d0d4e4-068c-4e66-88ab-45e4548f27f7,not_disclosed,female,no,36-45,christian,rwandan,n/a
d7a1a79e-e52c-4664-85a7-aa653b17f11b,not_disclosed,male,no,66+,christian,rwandan,n/a
ab99ae09-f8e6-4cb2-9306-221713e6d2f7,not_disclosed,male,no,26-35,muslim,rwandan,n/a
1649ddbb-af85-4c8e-8ba9-c2df8aebc968,not_disclosed,female,yes,56-65,christian,rwandan,n/a
3180105a-812e-409c-8171-78b266b40ed6,not_disclosed,male,no,46-55,muslim,rwandan,n/a
a7c1f68a-bfe8-4085-90f6-3d6ecee75921,not_disclosed,female,no,56-65,christian,rwandan,n/a
77cd525b-d915-46ea-a5ba-f2609c11917a,not_disclosed,female,no,26-35,christian,rwandan,n/a
3920b67f-cbee-4116-9e1a-5ac083bb8f04,not_disclosed,male,no,26-35,christian,rwandan,n/a
0597ab8f-6deb-469d-b807-f2decec4f8f2,not_disclosed,male,no,26-35,christian,rwandan,n/a
810346fa-4d75-4444-9bb4-25e9ee709247,not_disclosed,male,no,66+,christian,rwandan,n/a
b8ca8dba-ce50-4d58-9dbf-127871b751af,not_disclosed,male,no,46-55,christian,rwandan,n/a
206c1128-dedb-4718-a39b-0bdc7b4586bb,not_disclosed,male,no,46-55,other,rwandan,n/a
b08c1c56-5d39-4926-a434-4dadb98482c6,not_disclosed,male,no,36-45,christian,rwandan,n/a
51a88123-6748-4acd-aba0-9fd98cc3ae24,not_disclosed,female,no,36-45,christian,rwandan,n/a
67cd1802-712c-4769-8dd2-cf5320c2b6c4,not_disclosed,male,no,36-45,christian,rwandan,n/a
9e0cd014-599b-4042-a356-4719983900cf,not_disclosed,male,no,26-35,other,rwandan,n/a
68fccbc7-7401-4bd7-893d-8bc4429ac638,not_disclosed,female,no,56-65,christian,rwandan,n/a
cc476152-bd56-4e3a-b43c-2fa1e874bf5e,not_disclosed,male,no,36-45,christian,rwandan,n/a
85090fa9-8895-43fd-84f0-d6f9d241ff38,not_disclosed,female,no,36-45,christian,rwandan,n/a
1e19f13d-c757-4ee5-80c9-5e50621b2a66,not_disclosed,male,no,66+,christian,rwandan,n/a
82fdee25-c5b0-42fa-8417-299a65e5d106,not_disclosed,female,no,56-65,christian,rwandan,n/a
fcbc4a8c-9426-41f3-98f5-331793cf2d18,not_disclosed,male,no,26-35,christian,rwandan,n/a
1d231647-6171-4b01-84a6-6a348a619274,not_disclosed,male,no,18-25,christian,rwandan,n/a
26111002-5894-4bfe-87da-ac3e2d1855c0,not_disclosed,male,no,26-35,christian,rwandan,n/a
3dc90833-01c3-478f-b58d-851923d271f3,not_disclosed,male,no,26-35,christian,rwandan,n/a
ddb3a08c-3735-42a6-886d-6a825c4d4251,not_disclosed,male,no,26-35,christian,rwandan,n/a
6af5e0d0-3a6a-47db-aaaf-dd538ebedc51,not_disclosed,male,no,66+,christian,rwandan,n/a
65514f37-6157-4f8b-8626-98f5e85ec1da,not_disclosed,female,no,26-35,muslim,rwandan,n/a
ecd9ff37-0b6d-4daf-80f9-a9c050a8500e,not_disclosed,female,no,26-35,christian,rwandan,n/a
077a6669-68ff-4bb4-afbe-ce061348dd3e,not_disclosed,male,no,18-25,christian,rwandan,n/a
0750fd6b-8997-4f32-96eb-c21417995ec7,not_disclosed,male,no,18-25,christian,rwandan,n/a
b831a457-d08f-4c01-b481-84ec8695fd08,not_disclosed,male,no,56-65,christian,rwandan,n/a
d6e51aa9-8d85-4562-82b4-55201c182ee0,not_disclosed,male,yes,26-35,christian,rwandan,n/a
ed14d486-023f-4100-a4a9-8df9166e000b,not_disclosed,male,no,36-45,christian,rwandan,n/a
262da787-de3d-4688-ae9d-358f3156b0bf,not_disclosed,female,no,36-45,christian,rwandan,n/a
165ebc64-290c-46ff-a565-cf5d9f2a1870,not_disclosed,male,no,46-55,christian,rwandan,n/a
c5e20754-78a5-4c5f-b5b0-bd7f1a32d277,not_disclosed,male,no,46-55,christian,rwandan,n/a
d1795441-2057-4e5c-8251-6a038ffc7264,not_disclosed,male,no,46-55,christian,rwandan,n/a
90465b51-a411-4a13-8468-fd5c17c1c3a6,not_disclosed,male,no,66+,christian,rwandan,n/a
aad18c26-a6a7-4c2a-be36-93c2187ff766,not_disclosed,male,no,36-45,christian,rwandan,n/a
d998e5fc-c39e-4521-87e9-d40779950385,not_disclosed,male,no,56-65,christian,rwandan,n/a
48c5942d-87de-4572-8733-6f9306ed4aeb,not_disclosed,male,no,56-65,christian,rwandan,n/a
a7e1188e-3083-44aa-9b0e-b8760b80d3eb,not_disclosed,male,no,26-35,christian,rwandan,n/a
9cf3e36d-9c9f-43bb-815d-de7d107c8ba4,not_disclosed,female,no,26-35,christian,rwandan,n/a
202dcd02-de5c-4d98-a342-58f9f6a25df2,not_disclosed,male,no,36-45,christian,rwandan,n/a
7dc7db1d-7c7b-4e93-a9a2-7e35cff0173f,not_disclosed,female,yes,36-45,christian,rwandan,n/a
cda81f67-2dfb-4303-a0e5-fbe12e5a6423,not_disclosed,male,no,56-65,christian,rwandan,n/a
aa9578a0-2347-4324-8899-9cd99cdfd7ed,not_disclosed,male,no,66+,christian,rwandan,n/a
1686611b-c43e-422f-afd8-85fbe0b29b34,not_disclosed,female,no,36-45,christian,rwandan,n/a
73dfd816-1533-4fb2-b64b-2751e1e3fe5e,not_disclosed,male,no,26-35,christian,rwandan,n/a
0b2e234e-69bb-43ed-8104-4bad6619761b,not_disclosed,male,no,18-25,christian,rwandan,n/a
f629dbc7-d224-4182-bea8-941a75a3ced9,not_disclosed,male,no,46-55,christian,rwandan,n/a
78dd4ab0-99f0-4984-8952-5a362ffdc5f7,not_disclosed,male,no,36-45,christian,rwandan,n/a
e4d85de9-b410-4b02-9fe9-9deaf7f5962c,not_disclosed,male,no,56-65,christian,other,n/a
c7366071-ec39-4b66-9712-d1fa493fad88,not_disclosed,male,no,36-45,christian,rwandan,n/a
5bac78ab-6562-417c-bdbd-2f01042be9be,not_disclosed,male,no,36-45,christian,rwandan,n/a
bdaa52fb-9c17-4c12-afc8-e31d185cf2a9,not_disclosed,male,no,18-25,christian,rwandan,n/a
7e1390b2-a61f-41da-a2c8-ffac15efe4f4,not_disclosed,male,no,18-25,christian,rwandan,n/a
51da1cec-c207-467e-bd8a-4b6ffb1ac0c0,not_disclosed,male,no,36-45,christian,rwandan,n/a
106e394f-84fe-465c-a3c6-b047be4b4346,not_disclosed,male,no,46-55,christian,rwandan,n/a
31f01f4f-7062-4b95-8f88-293a4786e978,not_disclosed,male,no,18-25,christian,rwandan,n/a
b71e588d-4ca8-46a5-b1cd-1329caced2d5,not_disclosed,female,yes,26-35,christian,rwandan,n/a
1cf05d1e-66c0-4606-964b-5bd22bb2dae8,not_disclosed,female,no,56-65,christian,rwandan,n/a
15324fe9-dc4f-4431-82d0-2d9f9b0b0d0c,not_disclosed,female,no,46-55,christian,rwandan,n/a
03bb9074-df3b-450a-be5b-009a522951c1,not_disclosed,male,no,46-55,christian,rwandan,n/a
da5f0d65-2583-4b2e-9765-a91b316c80e3,not_disclosed,male,no,36-45,christian,rwandan,n/a
dcc50675-23fa-4d58-a25b-c1ccbf1e503d,not_disclosed,male,no,36-45,christian,rwandan,n/a
8f87c7ed-4ccd-4825-a9c7-5f13381846fc,not_disclosed,male,no,26-35,christian,rwandan,n/a
3c77a976-7322-4590-8cff-5a4f447320c6,not_disclosed,male,no,26-35,christian,rwandan,n/a
6e4253f2-564b-410a-ad50-44d502f369a6,not_disclosed,male,no,46-55,christian,rwandan,n/a
ce088f2e-221c-4d0a-bbe9-8c2d6bbbdc02,not_disclosed,male,no,66+,christian,rwandan,n/a
4d258c39-6a8a-45a3-87eb-4ca0312fce35,not_disclosed,male,no,46-55,christian,rwandan,n/a
de4eef86-c1d9-422b-b0b3-4c8f19ec1499,not_disclosed,male,no,56-65,christian,rwandan,n/a
885b318f-ad29-44ab-8704-937a024c68b9,not_disclosed,male,no,36-45,christian,rwandan,n/a
adf302e2-b7c3-4c11-ace6-dc61ad4412ab,not_disclosed,male,no,26-35,christian,rwandan,n/a
0c23e836-7429-41fa-9ccd-8a26a6370ba6,not_disclosed,female,no,46-55,christian,rwandan,n/a
0c79d104-124a-4efe-a431-aa7f4134e7d2,not_disclosed,male,no,26-35,christian,rwandan,n/a
5d01df48-7e49-4738-ab2d-100334c8ff5a,not_disclosed,male,no,36-45,christian,rwandan,n/a
18c2de3a-79ca-40d4-94d3-e5368c017817,not_disclosed,male,no,56-65,christian,rwandan,n/a
59af36cb-797b-4aa0-8ba8-4480aa8bcdb4,not_disclosed,female,no,26-35,christian,rwandan,n/a
ff7335e6-ead9-40dc-b7f8-c15e4c630bf8,not_disclosed,male,no,26-35,christian,rwandan,n/a
3ccdd12c-6d53-4c67-b761-c5e74ddf8fad,not_disclosed,male,no,66+,other,rwandan,n/a
eb059e8b-e11f-4f49-9a7c-e40ec367e0df,not_disclosed,male,no,26-35,other,rwandan,n/a
072d05a7-d2af-42f7-8254-8a7eda9ecb44,not_disclosed,female,no,56-65,none,rwandan,n/a
9585cada-44fa-451e-a0f2-a760c9d43281,not_disclosed,male,no,26-35,christian,rwandan,n/a
6f8c4eaf-6487-4e17-85d3-76e22ab68966,not_disclosed,male,no,66+,christian,rwandan,n/a
5ef731a0-2e94-4188-a624-9c86d65bad53,not_disclosed,male,no,26-35,christian,rwandan,n/a
2eb35aae-32f6-4bb2-a821-462c10657bd1,not_disclosed,male,no,56-65,christian,rwandan,n/a
722fa181-1a03-47a9-b012-5c7ee8abdadf,not_disclosed,female,no,66+,christian,rwandan,n/a
40b15654-c394-41fb-967f-24a166c64c24,not_disclosed,male,no,46-55,christian,rwandan,n/a
7e4d0df9-958c-43a0-b86f-4603d86d0de2,not_disclosed,male,no,46-55,christian,rwandan,n/a
3a2798bc-d657-4037-8b34-5bd813d463e8,not_disclosed,female,no,66+,muslim,rwandan,n/a
be66c792-a399-4062-9764-29ba99f0793f,not_disclosed,male,no,26-35,christian,rwandan,n/a
100394cd-cd07-42bf-b608-797f4935b63c,not_disclosed,male,no,36-45,christian,rwandan,n/a
b5a21743-7d50-4cd8-94b3-419b36d631c6,not_disclosed,female,no,46-55,christian,rwandan,n/a
52439335-e932-4e92-bfbd-6bd096d27aba,not_disclosed,female,no,26-35,none,rwandan,n/a
4a425a0f-5db6-4e89-979c-d260f20cb3f7,not_disclosed,female,no,36-45,christian,rwandan,n/a
9278c659-c513-4e68-a810-69993e12e3c0,not_disclosed,male,no,36-45,other,rwandan,n/a
9be87408-1175-4ae1-ae87-b632b0aba72d,not_disclosed,female,no,56-65,christian,rwandan,n/a
6e83de40-d804-480c-866d-e573a606e399,not_disclosed,male,no,18-25,christian,rwandan,n/a
2dffc40f-a69b-4a96-b69c-42e7f051a6e8,not_disclosed,male,yes,66+,none,rwandan,n/a
d0667e1c-16fd-4e25-b0a3-af287e0d7c18,not_disclosed,male,no,26-35,christian,rwandan,n/a
053e1670-d3d2-4d76-9681-16a4d0b4e2aa,not_disclosed,female,no,46-55,muslim,rwandan,n/a
2751ef6f-ba5d-424e-a0f7-dd2d5fe568e5,not_disclosed,female,no,56-65,christian,rwandan,n/a
cf5d4a8d-6f69-4d49-abd3-3479e94632c2,not_disclosed,female,no,36-45,christian,rwandan,n/a
b706693e-830f-47a3-86d1-dec80bbb1ba1,not_disclosed,female,no,26-35,christian,other,n/a
33f872c7-6303-49a4-a4bc-236b8b24d0d9,not_disclosed,male,no,56-65,christian,rwandan,n/a
0883df0c-e16f-4d70-a883-3f58f527a240,not_disclosed,male,no,56-65,christian,rwandan,n/a
1c87828f-5277-480c-900d-ae33629a1360,not_disclosed,male,no,18-25,christian,rwandan,n/a
764f805b-a495-4d2c-99bc-c30eff0cebb5,not_disclosed,female,no,26-35,christian,rwandan,n/a
f53ee941-f940-41fb-bb4d-37fca91c2799,not_disclosed,male,no,56-65,christian,rwandan,n/a
009c8ae1-fdc5-490d-bc10-ca49f5a81c5a,not_disclosed,female,no,26-35,none,rwandan,n/a
eb90646d-a86e-4082-831f-f6fd22949d1f,not_disclosed,female,no,66+,christian,other,n/a
e39573a0-986d-4713-962b-483beba87b7c,not_disclosed,male,no,26-35,christian,rwandan,n/a
5a9d92cc-345b-4ad5-b864-ecafddc4891d,not_disclosed,male,yes,46-55,christian,rwandan,n/a
bb1f8710-be23-4c00-9452-4e615b8b396e,not_disclosed,male,no,66+,christian,rwandan,n/a
141c3429-115c-4a62-9657-13fbdd22cdc7,not_disclosed,male,no,26-35,christian,rwandan,n/a
6f50b3b5-bcc9-449d-b1c5-b3fdbdd6b67a,not_disclosed,male,no,36-45,christian,rwandan,n/a
9747c9d9-094f-4ca2-9203-726e7a079fc6,not_disclosed,female,no,36-45,other,rwandan,n/a
e1dc1e37-3dec-411a-a2c0-f7c83a5923ee,not_disclosed,male,no,26-35,christian,rwandan,n/a
6ffac2d3-99a3-451d-aba7-089a8f966132,not_disclosed,male,no,46-55,christian,rwandan,n/a
bfa46a5b-68eb-43b7-a7ab-ff6a0cb1fe87,not_disclosed,male,no,66+,christian,rwandan,n/a
c34041f0-aee3-40e6-acd3-7a4fe816e9e2,not_disclosed,male,no,36-45,other,rwandan,n/a
36762f09-4e9e-43e0-911e-c2ae61b8b96f,not_disclosed,male,no,46-55,christian,rwandan,n/a
71f28cd8-43c8-4f27-a91d-52cb3edd937c,not_disclosed,female,no,46-55,christian,rwandan,n/a
f998e17a-038f-446e-bec4-4ead800885af,not_disclosed,female,no,46-55,christian,rwandan,n/a
f14abd31-fbdd-414e-9b57-910a10b48e84,not_disclosed,female,no,46-55,christian,rwandan,n/a
f0fc84cf-de43-41c1-97a4-08a4acf4fc42,not_disclosed,male,no,66+,christian,rwandan,n/a
e1cedc82-c4b7-48d2-9c73-d313ef7e52ea,not_disclosed,male,no,26-35,christian,rwandan,n/a
52f71576-17b2-4e7e-b7b3-89a92a0befd1,not_disclosed,male,no,66+,christian,rwandan,n/a
db09803b-e5cc-4644-84c7-8a85f3b5ed7e,not_disclosed,male,no,46-55,christian,rwandan,n/a
6f756877-3c10-4e17-b653-370ca74a7d21,not_disclosed,male,no,36-45,christian,rwandan,n/a
245adcfe-8562-45df-a596-2a5034653654,not_disclosed,male,no,26-35,none,rwandan,n/a
4f53a042-b110-4666-9acb-836d4a61ae1c,not_disclosed,female,no,66+,christian,rwandan,n/a
459a1216-0906-4293-9af8-c3c9a2c9a363,not_disclosed,male,no,66+,christian,rwandan,n/a
9d368967-4db0-45d9-a116-42abf88f290f,not_disclosed,male,yes,36-45,christian,rwandan,n/a
6e5b64ac-277a-4092-afae-c2ff13e9f554,not_disclosed,female,no,46-55,christian,rwandan,n/a
95a2516c-468e-4fa0-bf1a-ce7e7e7746ee,not_disclosed,female,no,26-35,muslim,rwandan,n/a
6011c03e-6322-46f5-a28c-5c6cda60b641,not_disclosed,male,no,18-25,christian,rwandan,n/a
4deab984-4a02-4222-a009-894d7787125a,not_disclosed,male,no,46-55,christian,rwandan,n/a
ad2b9d68-ef3b-4bf5-8d1d-eeef51b60f32,not_disclosed,male,no,46-55,christian,rwandan,n/a
